RaterID,PlotID,Level,VisualRating
R07,118,Intermediate,7
R07,119,Intermediate,9
R07,120,Intermediate,4
R07,121,Intermediate,7
R07,122,Intermediate,4
R07,123,Intermediate,5
R07,124,Intermediate,7
R07,125,Intermediate,6
R07,126,Intermediate,6
R07,127,Intermediate,4
R07,128,Intermediate,5
R07,129,Intermediate,3
R07,130,Intermediate,6
R07,131,Intermediate,3
R07,132,Intermediate,3
R07,133,Intermediate,6
R07,134,Intermediate,4
R07,135,Intermediate,8
R07,136,Intermediate,2
R07,137,Intermediate,3
R07,138,Intermediate,5
R07,139,Intermediate,2
R07,140,Intermediate,7
R07,141,Intermediate,7
R07,142,Intermediate,6
R07,143,Intermediate,7
R07,144,Intermediate,6
R07,145,Intermediate,3
R07,146,Intermediate,3
R07,147,Intermediate,5
R07,148,Intermediate,5
R07,149,Intermediate,6
R07,150,Intermediate,5
R07,151,Intermediate,3
R07,152,Intermediate,5
R07,153,Intermediate,3
R07,154,Intermediate,6
R07,155,Intermediate,5
R07,156,Intermediate,4
R07,157,Intermediate,6
R07,158,Intermediate,6
R07,159,Intermediate,5
R07,160,Intermediate,5
R07,161,Intermediate,4
R07,162,Intermediate,5
R07,163,Intermediate,2
R07,164,Intermediate,7
R07,165,Intermediate,4
R07,166,Intermediate,3
R07,167,Intermediate,2
R07,168,Intermediate,6
R08,1,Intermediate,7
R08,2,Intermediate,6
R08,3,Intermediate,2
R08,4,Intermediate,6
R08,5,Intermediate,5
R08,6,Intermediate,4
R08,7,Intermediate,4
R08,8,Intermediate,4
R08,9,Intermediate,4
R08,10,Intermediate,6
R08,11,Intermediate,5
R08,12,Intermediate,8
R08,13,Intermediate,8
R08,14,Intermediate,6
R08,15,Intermediate,5
R08,16,Intermediate,3
R08,17,Intermediate,6
R08,18,Intermediate,7
R08,19,Intermediate,5
R08,20,Intermediate,6
R08,21,Intermediate,4
R08,22,Intermediate,4
R08,23,Intermediate,3
R08,24,Intermediate,2
R08,25,Intermediate,6
R08,26,Intermediate,5
R08,27,Intermediate,4
R08,28,Intermediate,5
R08,29,Intermediate,6
R08,30,Intermediate,7
R08,31,Intermediate,4
R08,32,Intermediate,4
R08,33,Intermediate,6
R08,34,Intermediate,3
R08,35,Intermediate,6
R08,36,Intermediate,7
R08,37,Intermediate,6
R08,38,Intermediate,3
R08,39,Intermediate,7
R08,40,Intermediate,3
R08,41,Intermediate,3
R08,42,Intermediate,4
R08,43,Intermediate,3
R08,44,Intermediate,5
R08,45,Intermediate,6
R08,46,Intermediate,3
R08,47,Intermediate,7
R08,48,Intermediate,6
R08,49,Intermediate,5
R08,50,Intermediate,5
R08,51,Intermediate,6
R08,52,Intermediate,5
R08,53,Intermediate,3
R08,54,Intermediate,6
R08,55,Intermediate,5
R08,56,Intermediate,4
R08,57,Intermediate,7
R08,58,Intermediate,4
R08,59,Intermediate,5
R08,60,Intermediate,4
R08,61,Intermediate,3
R08,62,Intermediate,2
R08,63,Intermediate,6
R08,64,Intermediate,6
R08,65,Intermediate,5
R08,66,Intermediate,3
R08,67,Intermediate,6
R08,68,Intermediate,4
R08,69,Intermediate,3
R08,70,Intermediate,7
R08,71,Intermediate,4
R08,72,Intermediate,5
R08,73,Intermediate,5
R08,74,Intermediate,5
R08,75,Intermediate,7
R08,76,Intermediate,6
R08,77,Intermediate,4
R08,78,Intermediate,6
R08,79,Intermediate,6
R08,80,Intermediate,6
R08,81,Intermediate,4
R08,82,Intermediate,5
R08,83,Intermediate,3
R08,84,Intermediate,1
R08,85,Intermediate,3
R08,86,Intermediate,2
R08,87,Intermediate,5
R08,88,Intermediate,5
R08,89,Intermediate,4
R08,90,Intermediate,6
R08,91,Intermediate,5
R08,92,Intermediate,5
R08,93,Intermediate,3
R08,94,Intermediate,7
R08,95,Intermediate,4
R08,96,Intermediate,4
R08,97,Intermediate,3
R08,98,Intermediate,3
R08,99,Intermediate,5
R08,100,Intermediate,7
R08,101,Intermediate,6
R08,102,Intermediate,5
R08,103,Intermediate,6
R08,104,Intermediate,8
R08,105,Intermediate,5
R08,106,Intermediate,4
R08,107,Intermediate,6
R08,108,Intermediate,9
R08,109,Intermediate,7
R08,110,Intermediate,6
R08,111,Intermediate,5
R08,112,Intermediate,8
R08,113,Intermediate,5
R08,114,Intermediate,5
R08,115,Intermediate,3
R08,116,Intermediate,7
R08,117,Intermediate,4
R08,118,Intermediate,5
R08,119,Intermediate,8
R08,120,Intermediate,4
R08,121,Intermediate,5
R08,122,Intermediate,3
R08,123,Intermediate,3
R08,124,Intermediate,5
R08,125,Intermediate,5
R08,126,Intermediate,5
R08,127,Intermediate,2
R08,128,Intermediate,4
R08,129,Intermediate,2
R08,130,Intermediate,6
R08,131,Intermediate,2
R08,132,Intermediate,4
R08,133,Intermediate,5
R08,134,Intermediate,3
R08,135,Intermediate,6
R08,136,Intermediate,3
R08,137,Intermediate,3
R08,138,Intermediate,4
R08,139,Intermediate,3
R08,140,Intermediate,5
R08,141,Intermediate,7
R08,142,Intermediate,2
R08,143,Intermediate,7
R08,144,Intermediate,5
R08,145,Intermediate,2
R08,146,Intermediate,2
R08,147,Intermediate,3
R08,148,Intermediate,4
R08,149,Intermediate,5
R08,150,Intermediate,5
R08,151,Intermediate,1
R08,152,Intermediate,4
R08,153,Intermediate,3
R08,154,Intermediate,5
R08,155,Intermediate,4
R08,156,Intermediate,4
R08,157,Intermediate,6
R08,158,Intermediate,5
R08,159,Intermediate,5
R08,160,Intermediate,4
R08,161,Intermediate,4
R08,162,Intermediate,5
R08,163,Intermediate,3
R08,164,Intermediate,5
R08,165,Intermediate,3
R08,166,Intermediate,3
R08,167,Intermediate,2
R08,168,Intermediate,7
R09,1,Intermediate,9
R09,2,Intermediate,6
R09,3,Intermediate,3
R09,4,Intermediate,7
R09,5,Intermediate,7
R09,6,Intermediate,5
R09,7,Intermediate,6
R09,8,Intermediate,5
R09,9,Intermediate,3
R09,10,Intermediate,6
R09,11,Intermediate,7
R09,12,Intermediate,8
R09,13,Intermediate,8
R09,14,Intermediate,6
R09,15,Intermediate,5
R09,16,Intermediate,3
R09,17,Intermediate,6
R09,18,Intermediate,6
R09,19,Intermediate,5
R09,20,Intermediate,6
R09,21,Intermediate,5
R09,22,Intermediate,4
R09,23,Intermediate,2
R09,24,Intermediate,2
R09,25,Intermediate,6
R09,26,Intermediate,5
R09,27,Intermediate,4
R09,28,Intermediate,5
R09,29,Intermediate,7
R09,30,Intermediate,7
R09,31,Intermediate,6
R09,32,Intermediate,3
R09,33,Intermediate,8
R09,34,Intermediate,2
R09,35,Intermediate,6
R09,36,Intermediate,7
R09,37,Intermediate,6
R09,38,Intermediate,4
R09,39,Intermediate,7
R09,40,Intermediate,5
R09,41,Intermediate,5
R09,42,Intermediate,2
R09,43,Intermediate,5
R09,44,Intermediate,4
R09,45,Intermediate,6
R09,46,Intermediate,3
R09,47,Intermediate,7
R09,48,Intermediate,9
R09,49,Intermediate,6
R09,50,Intermediate,7
R09,51,Intermediate,6
R09,52,Intermediate,6
R09,53,Intermediate,4
R09,54,Intermediate,6
R09,55,Intermediate,6
R09,56,Intermediate,5
R09,57,Intermediate,7
R09,58,Intermediate,4
R09,59,Intermediate,5
R09,60,Intermediate,3
R09,61,Intermediate,3
R09,62,Intermediate,4
R09,63,Intermediate,6
R09,64,Intermediate,7
R09,65,Intermediate,5
R09,66,Intermediate,4
R09,67,Intermediate,8
R09,68,Intermediate,5
R09,69,Intermediate,2
R09,70,Intermediate,6
R09,71,Intermediate,5
R09,72,Intermediate,4
R09,73,Intermediate,6
R09,74,Intermediate,5
R09,75,Intermediate,9
R09,76,Intermediate,6
R09,77,Intermediate,3
R09,78,Intermediate,6
R09,79,Intermediate,7
R09,80,Intermediate,7
R09,81,Intermediate,6
R09,82,Intermediate,6
R09,83,Intermediate,4
R09,84,Intermediate,2
R09,85,Intermediate,4
R09,86,Intermediate,5
R09,87,Intermediate,6
R09,88,Intermediate,6
R09,89,Intermediate,5
R09,90,Intermediate,8
R09,91,Intermediate,4
R09,92,Intermediate,5
R09,93,Intermediate,3
R09,94,Intermediate,8
R09,95,Intermediate,6
R09,96,Intermediate,3
R09,97,Intermediate,5
R09,98,Intermediate,5
R09,99,Intermediate,6
R09,100,Intermediate,7
R09,101,Intermediate,6
R09,102,Intermediate,5
R09,103,Intermediate,7
R09,104,Intermediate,9
R09,105,Intermediate,5
R09,106,Intermediate,5
R09,107,Intermediate,7
R09,108,Intermediate,8
R09,109,Intermediate,6
R09,110,Intermediate,7
R09,111,Intermediate,6
R09,112,Intermediate,8
R09,113,Intermediate,4
R09,114,Intermediate,5
R09,115,Intermediate,6
R09,116,Intermediate,7
R09,117,Intermediate,5
R09,118,Intermediate,7
R09,119,Intermediate,9
R09,120,Intermediate,5
R09,121,Intermediate,4
R09,122,Intermediate,3
R09,123,Intermediate,4
R09,124,Intermediate,6
R09,125,Intermediate,5
R09,126,Intermediate,7
R09,127,Intermediate,4
R09,128,Intermediate,5
R09,129,Intermediate,1
R09,130,Intermediate,7
R09,131,Intermediate,3
R09,132,Intermediate,5
R09,133,Intermediate,6
R09,134,Intermediate,2
R09,135,Intermediate,6
R09,136,Intermediate,4
R09,137,Intermediate,5
R09,138,Intermediate,6
R09,139,Intermediate,3
R09,140,Intermediate,5
R09,141,Intermediate,8
R09,142,Intermediate,4
R09,143,Intermediate,7
R09,144,Intermediate,6
R09,145,Intermediate,3
R09,146,Intermediate,2
R09,147,Intermediate,5
R09,148,Intermediate,5
R09,149,Intermediate,5
R09,150,Intermediate,6
R09,151,Intermediate,2
R09,152,Intermediate,5
R09,153,Intermediate,4
R09,154,Intermediate,5
R09,155,Intermediate,5
R09,156,Intermediate,6
R09,157,Intermediate,6
R09,158,Intermediate,6
R09,159,Intermediate,5
R09,160,Intermediate,5
R09,161,Intermediate,3
R09,162,Intermediate,6
R09,163,Intermediate,3
R09,164,Intermediate,6
R09,165,Intermediate,3
R09,166,Intermediate,3
R09,167,Intermediate,3
R09,168,Intermediate,8
R10,1,Expert,6
R10,2,Expert,4
R10,3,Expert,3
R10,4,Expert,4
R10,5,Expert,5
R10,6,Expert,4
R10,7,Expert,4
R10,8,Expert,4
R10,9,Expert,2
R10,10,Expert,5
R10,11,Expert,6
R10,12,Expert,6
R10,13,Expert,6
R10,14,Expert,4
R10,15,Expert,3
R10,16,Expert,2
R10,17,Expert,4
R10,18,Expert,5
R10,19,Expert,4
R10,20,Expert,5
R10,21,Expert,3
R10,22,Expert,4
R10,23,Expert,2
R10,24,Expert,2
R10,25,Expert,5
R10,26,Expert,6
R10,27,Expert,3
R10,28,Expert,5
R10,29,Expert,5
R10,30,Expert,6
R10,31,Expert,4
R10,32,Expert,4
R10,33,Expert,4
R10,34,Expert,1
R10,35,Expert,5
R10,36,Expert,8
R10,37,Expert,4
R10,38,Expert,3
R10,39,Expert,7
R10,40,Expert,2
R10,41,Expert,3
R10,42,Expert,4
R10,43,Expert,3
R10,44,Expert,4
R10,45,Expert,5
R10,46,Expert,4
R10,47,Expert,7
R10,48,Expert,6
R10,49,Expert,3
R10,50,Expert,6
R10,51,Expert,5
R10,52,Expert,4
R10,53,Expert,3
R10,54,Expert,4
R10,55,Expert,5
R10,56,Expert,3
R10,57,Expert,6
R10,58,Expert,3
R10,59,Expert,4
R10,60,Expert,4
R10,61,Expert,2
R10,62,Expert,2
R10,63,Expert,4
R10,64,Expert,6
R10,65,Expert,4
R10,66,Expert,1
R10,67,Expert,4
R10,68,Expert,4
R10,69,Expert,3
R10,70,Expert,4
R10,71,Expert,5
R10,72,Expert,3
R10,73,Expert,5
R10,74,Expert,4
R10,75,Expert,7
R10,76,Expert,5
R10,77,Expert,3
R10,78,Expert,4
R10,79,Expert,5
R10,80,Expert,5
R10,81,Expert,3
R10,82,Expert,5
R10,83,Expert,3
R10,84,Expert,2
R10,85,Expert,3
R10,86,Expert,3
R10,87,Expert,4
R10,88,Expert,6
R10,89,Expert,1
R10,90,Expert,6
R10,91,Expert,3
R10,92,Expert,3
R10,93,Expert,1
R10,94,Expert,6
R10,95,Expert,4
R10,96,Expert,3
R10,97,Expert,4
R10,98,Expert,4
R10,99,Expert,5
R10,100,Expert,5
R10,101,Expert,5
R10,102,Expert,4
R10,103,Expert,6
R10,104,Expert,5
R10,105,Expert,4
R10,106,Expert,3
R10,107,Expert,4
R10,108,Expert,8
R10,109,Expert,5
R10,110,Expert,4
R10,111,Expert,4
R10,112,Expert,6
R10,113,Expert,4
R10,114,Expert,4
R10,115,Expert,4
R10,116,Expert,7
R10,117,Expert,2
R10,118,Expert,4
R10,119,Expert,7
R10,120,Expert,3
R10,121,Expert,3
R10,122,Expert,1
R10,123,Expert,2
R10,124,Expert,5
R10,125,Expert,4
R10,126,Expert,5
R10,127,Expert,3
R10,128,Expert,3
R10,129,Expert,1
R10,130,Expert,3
R10,131,Expert,2
R10,132,Expert,2
R10,133,Expert,4
R10,134,Expert,1
R10,135,Expert,4
R10,136,Expert,3
R10,137,Expert,2
R10,138,Expert,5
R10,139,Expert,3
R10,140,Expert,5
R10,141,Expert,6
R10,142,Expert,4
R10,143,Expert,6
R10,144,Expert,4
R10,145,Expert,3
R10,146,Expert,2
R10,147,Expert,4
R10,148,Expert,3
R10,149,Expert,3
R10,150,Expert,5
R10,151,Expert,2
R10,152,Expert,3
R10,153,Expert,3
R10,154,Expert,3
R10,155,Expert,3
R10,156,Expert,3
R10,157,Expert,4
R10,158,Expert,4
R10,159,Expert,6
R10,160,Expert,3
R10,161,Expert,4
R10,162,Expert,4
R10,163,Expert,2
R10,164,Expert,5
R10,165,Expert,1
R10,166,Expert,3
R10,167,Expert,2
R10,168,Expert,7
R11,1,Expert,7
R11,2,Expert,3
R11,3,Expert,1
R11,4,Expert,6
R11,5,Expert,5
R11,6,Expert,3
R11,7,Expert,2
R11,8,Expert,3
R11,9,Expert,2
R11,10,Expert,6
R11,11,Expert,5
R11,12,Expert,6
R11,13,Expert,6
R11,14,Expert,4
R11,15,Expert,3
R11,16,Expert,1
R11,17,Expert,4
R11,18,Expert,5
R11,19,Expert,4
R11,20,Expert,5
R11,21,Expert,3
R11,22,Expert,3
R11,23,Expert,3
R11,24,Expert,1
R11,25,Expert,4
R11,26,Expert,4
R11,27,Expert,3
R11,28,Expert,5
R11,29,Expert,5
R11,30,Expert,6
R11,31,Expert,4
R11,32,Expert,3
R11,33,Expert,4
R11,34,Expert,1
R11,35,Expert,5
R11,36,Expert,5
R11,37,Expert,4
R11,38,Expert,2
R11,39,Expert,6
R11,40,Expert,1
R11,41,Expert,3
R11,42,Expert,3
R11,43,Expert,3
R11,44,Expert,4
R11,45,Expert,4
R11,46,Expert,2
R11,47,Expert,5
R11,48,Expert,6
R11,49,Expert,3
R11,50,Expert,3
R11,51,Expert,3
R11,52,Expert,5
R11,53,Expert,3
R11,54,Expert,4
R11,55,Expert,2
R11,56,Expert,3
R11,57,Expert,4
R11,58,Expert,4
R11,59,Expert,3
R11,60,Expert,4
R11,61,Expert,2
R11,62,Expert,1
R11,63,Expert,4
R11,64,Expert,6
R11,65,Expert,4
R11,66,Expert,1
R11,67,Expert,5
R11,68,Expert,3
R11,69,Expert,3
R11,70,Expert,4
R11,71,Expert,3
R11,72,Expert,2
R11,73,Expert,4
R11,74,Expert,3
R11,75,Expert,6
R11,76,Expert,4
R11,77,Expert,3
R11,78,Expert,6
R11,79,Expert,6
R11,80,Expert,6
R11,81,Expert,3
R11,82,Expert,4
R11,83,Expert,2
R11,84,Expert,2
R11,85,Expert,3
R11,86,Expert,3
R11,87,Expert,3
R11,88,Expert,4
R11,89,Expert,1
R11,90,Expert,5
R11,91,Expert,3
R11,92,Expert,2
R11,93,Expert,3
R11,94,Expert,5
R11,95,Expert,3
R11,96,Expert,3
R11,97,Expert,3
R11,98,Expert,5
R11,99,Expert,3
R11,100,Expert,4
R11,101,Expert,5
R11,102,Expert,3
R11,103,Expert,5
R11,104,Expert,5
R11,105,Expert,3
R11,106,Expert,3
R11,107,Expert,4
R11,108,Expert,8
R11,109,Expert,4
R11,110,Expert,4
R11,111,Expert,4
R11,112,Expert,6
R11,113,Expert,4
R11,114,Expert,4
R11,115,Expert,4
R11,116,Expert,7
R11,117,Expert,2
R11,118,Expert,4
R11,119,Expert,6
R11,120,Expert,3
R11,121,Expert,2
R11,122,Expert,1
R11,123,Expert,2
R11,124,Expert,5
R11,125,Expert,4
R11,126,Expert,4
R11,127,Expert,4
R11,128,Expert,3
R11,129,Expert,1
R11,130,Expert,5
R11,131,Expert,1
R11,132,Expert,2
R11,133,Expert,3
R11,134,Expert,1
R11,135,Expert,4
R11,136,Expert,2
R11,137,Expert,2
R11,138,Expert,4
R11,139,Expert,3
R11,140,Expert,3
R11,141,Expert,6
R11,142,Expert,3
R11,143,Expert,4
R11,144,Expert,3
R11,145,Expert,3
R11,146,Expert,2
R11,147,Expert,4
R11,148,Expert,3
R11,149,Expert,3
R11,150,Expert,4
R11,151,Expert,2
R11,152,Expert,3
R11,153,Expert,3
R11,154,Expert,3
R11,155,Expert,2
R11,156,Expert,3
R11,157,Expert,3
R11,158,Expert,4
R11,159,Expert,6
R11,160,Expert,3
R11,161,Expert,3
R11,162,Expert,4
R11,163,Expert,2
R11,164,Expert,4
R11,165,Expert,1
R11,166,Expert,3
R11,167,Expert,2
R11,168,Expert,5
R12,1,Expert,7
R12,2,Expert,5
R12,3,Expert,3
R12,4,Expert,7
R12,5,Expert,5
R12,6,Expert,3
R12,7,Expert,4
R12,8,Expert,3
R12,9,Expert,3
R12,10,Expert,6
R12,11,Expert,6
R12,12,Expert,6
R12,13,Expert,6
R12,14,Expert,4
R12,15,Expert,3
R12,16,Expert,2
R12,17,Expert,5
R12,18,Expert,8
R12,19,Expert,5
R12,20,Expert,5
R12,21,Expert,3
R12,22,Expert,3
R12,23,Expert,2
R12,24,Expert,2
R12,25,Expert,6
R12,26,Expert,5
R12,27,Expert,4
R12,28,Expert,5
R12,29,Expert,5
R12,30,Expert,6
R12,31,Expert,3
R12,32,Expert,4
R12,33,Expert,4
R12,34,Expert,1
R12,35,Expert,5
R12,36,Expert,6
R12,37,Expert,6
R12,38,Expert,4
R12,39,Expert,6
R12,40,Expert,2
R12,41,Expert,3
R12,42,Expert,4
R12,43,Expert,3
R12,44,Expert,4
R12,45,Expert,4
R12,46,Expert,4
R12,47,Expert,7
R12,48,Expert,5
R12,49,Expert,3
R12,50,Expert,5
R12,51,Expert,5
R12,52,Expert,6
R12,53,Expert,3
R12,54,Expert,4
R12,55,Expert,3
R12,56,Expert,2
R12,57,Expert,7
R12,58,Expert,3
R12,59,Expert,3
R12,60,Expert,3
R12,61,Expert,2
R12,62,Expert,2
R12,63,Expert,4
R12,64,Expert,6
R12,65,Expert,4
R12,66,Expert,1
R12,67,Expert,7
R12,68,Expert,3
R12,69,Expert,3
R12,70,Expert,4
R12,71,Expert,4
R12,72,Expert,4
R12,73,Expert,5
R12,74,Expert,4
R12,75,Expert,7
R12,76,Expert,5
R12,77,Expert,3
R12,78,Expert,4
R12,79,Expert,5
R12,80,Expert,6
R12,81,Expert,3
R12,82,Expert,5
R12,83,Expert,3
R12,84,Expert,2
R12,85,Expert,3
R12,86,Expert,4
R12,87,Expert,4
R12,88,Expert,5
R12,89,Expert,3
R12,90,Expert,5
R12,91,Expert,3
R12,92,Expert,4
R12,93,Expert,2
R12,94,Expert,6
R12,95,Expert,3
R12,96,Expert,3
R12,97,Expert,4
R12,98,Expert,4
R12,99,Expert,5
R12,100,Expert,4
R12,101,Expert,5
R12,102,Expert,4
R12,103,Expert,6
R12,104,Expert,5
R12,105,Expert,4
R12,106,Expert,3
R12,107,Expert,4
R12,108,Expert,8
R12,109,Expert,5
R12,110,Expert,5
R12,111,Expert,5
R12,112,Expert,6
R12,113,Expert,3
R12,114,Expert,4
R12,115,Expert,4
R12,116,Expert,7
R12,117,Expert,2
R12,118,Expert,4
R12,119,Expert,7
R12,120,Expert,3
R12,121,Expert,2
R12,122,Expert,2
R12,123,Expert,3
R12,124,Expert,5
R12,125,Expert,4
R12,126,Expert,4
R12,127,Expert,3
R12,128,Expert,3
R12,129,Expert,1
R12,130,Expert,2
R12,131,Expert,1
R12,132,Expert,4
R12,133,Expert,4
R12,134,Expert,1
R12,135,Expert,4
R12,136,Expert,4
R12,137,Expert,3
R12,138,Expert,2
R12,139,Expert,4
R12,140,Expert,2
R12,141,Expert,6
R12,142,Expert,3
R12,143,Expert,6
R12,144,Expert,4
R12,145,Expert,1
R12,146,Expert,2
R12,147,Expert,4
R12,148,Expert,3
R12,149,Expert,3
R12,150,Expert,5
R12,151,Expert,2
R12,152,Expert,3
R12,153,Expert,2
R12,154,Expert,3
R12,155,Expert,4
R12,156,Expert,3
R12,157,Expert,4
R12,158,Expert,4
R12,159,Expert,3
R12,160,Expert,3
R12,161,Expert,3
R12,162,Expert,4
R12,163,Expert,3
R12,164,Expert,4
R12,165,Expert,1
R12,166,Expert,3
R12,167,Expert,2
R12,168,Expert,5
R13,1,Expert,6
R13,2,Expert,5
R13,3,Expert,3
R13,4,Expert,5
R13,5,Expert,5
R13,6,Expert,3
R13,7,Expert,4
R13,8,Expert,3
R13,9,Expert,3
R13,10,Expert,5
R13,11,Expert,5
R13,12,Expert,6
R13,13,Expert,6
R13,14,Expert,5
R13,15,Expert,3
R13,16,Expert,2
R13,17,Expert,4
R13,18,Expert,5
R13,19,Expert,4
R13,20,Expert,5
R13,21,Expert,3
R13,22,Expert,4
R13,23,Expert,2
R13,24,Expert,2
R13,25,Expert,4
R13,26,Expert,4
R13,27,Expert,4
R13,28,Expert,4
R13,29,Expert,5
R13,30,Expert,6
R13,31,Expert,4
R13,32,Expert,3
R13,33,Expert,4
R13,34,Expert,1
R13,35,Expert,5
R13,36,Expert,6
R13,37,Expert,6
R13,38,Expert,3
R13,39,Expert,7
R13,40,Expert,1
R13,41,Expert,3
R13,42,Expert,3
R13,43,Expert,3
R13,44,Expert,4
R13,45,Expert,5
R13,46,Expert,4
R13,47,Expert,7
R13,48,Expert,5
R13,49,Expert,3
R13,50,Expert,5
R13,51,Expert,5
R13,52,Expert,4
R13,53,Expert,3
R13,54,Expert,4
R13,55,Expert,4
R13,56,Expert,2
R13,57,Expert,7
R13,58,Expert,4
R13,59,Expert,4
R13,60,Expert,4
R13,61,Expert,2
R13,62,Expert,3
R13,63,Expert,4
R13,64,Expert,6
R13,65,Expert,4
R13,66,Expert,1
R13,67,Expert,7
R13,68,Expert,4
R13,69,Expert,2
R13,70,Expert,4
R13,71,Expert,4
R13,72,Expert,5
R13,73,Expert,5
R13,74,Expert,3
R13,75,Expert,6
R13,76,Expert,5
R13,77,Expert,3
R13,78,Expert,5
R13,79,Expert,6
R13,80,Expert,6
R13,81,Expert,3
R13,82,Expert,4
R13,83,Expert,3
R13,84,Expert,2
R13,85,Expert,3
R13,86,Expert,3
R13,87,Expert,4
R13,88,Expert,6
R13,89,Expert,5
R13,90,Expert,5
R13,91,Expert,3
R13,92,Expert,4
R13,93,Expert,3
R13,94,Expert,4
R13,95,Expert,5
R13,96,Expert,3
R13,97,Expert,3
R13,98,Expert,3
R13,99,Expert,3
R13,100,Expert,5
R13,101,Expert,5
R13,102,Expert,3
R13,103,Expert,5
R13,104,Expert,6
R13,105,Expert,4
R13,106,Expert,3
R13,107,Expert,5
R13,108,Expert,8
R13,109,Expert,4
R13,110,Expert,5
R13,111,Expert,5
R13,112,Expert,6
R13,113,Expert,3
R13,114,Expert,4
R13,115,Expert,5
R13,116,Expert,7
R13,117,Expert,2
R13,118,Expert,4
R13,119,Expert,7
R13,120,Expert,3
R13,121,Expert,2
R13,122,Expert,2
R13,123,Expert,3
R13,124,Expert,5
R13,125,Expert,3
R13,126,Expert,5
R13,127,Expert,3
R13,128,Expert,3
R13,129,Expert,1
R13,130,Expert,4
R13,131,Expert,2
R13,132,Expert,4
R13,133,Expert,3
R13,134,Expert,4
R13,135,Expert,4
R13,136,Expert,4
R13,137,Expert,3
R13,138,Expert,4
R13,139,Expert,3
R13,140,Expert,5
R13,141,Expert,6
R13,142,Expert,3
R13,143,Expert,3
R13,144,Expert,4
R13,145,Expert,1
R13,146,Expert,2
R13,147,Expert,4
R13,148,Expert,2
R13,149,Expert,3
R13,150,Expert,6
R13,151,Expert,2
R13,152,Expert,3
R13,153,Expert,3
R13,154,Expert,4
R13,155,Expert,3
R13,156,Expert,3
R13,157,Expert,4
R13,158,Expert,5
R13,159,Expert,6
R13,160,Expert,3
R13,161,Expert,4
R13,162,Expert,4
R13,163,Expert,3
R13,164,Expert,4
R13,165,Expert,1
R13,166,Expert,2
R13,167,Expert,2
R13,168,Expert,7
